CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.414062 1777283819.7473
MEM 4.414062 1777283819.8476
MEM 4.414062 1777283819.9480
MEM 4.414062 1777283820.0483
MEM 4.414062 1777283820.1490
MEM 4.414062 1777283820.2492
MEM 4.414062 1777283820.3497
MEM 4.414062 1777283820.4501
MEM 4.414062 1777283820.5508
MEM 4.414062 1777283820.6514
MEM 4.414062 1777283820.7516
MEM 4.414062 1777283820.8520
MEM 4.414062 1777283820.9522
MEM 4.414062 1777283821.0529
MEM 4.414062 1777283821.1536
MEM 4.414062 1777283821.2546
MEM 4.414062 1777283821.3552
MEM 4.414062 1777283821.4558
MEM 4.414062 1777283821.5561
MEM 4.414062 1777283821.6564
MEM 4.414062 1777283821.7571
MEM 4.414062 1777283821.8575
MEM 4.414062 1777283821.9579
MEM 4.414062 1777283822.0585
MEM 4.414062 1777283822.1590
MEM 4.414062 1777283822.2596
MEM 4.414062 1777283822.3601
MEM 4.414062 1777283822.4606
MEM 4.414062 1777283822.5611
MEM 4.414062 1777283822.6616
MEM 4.414062 1777283822.7620
MEM 4.414062 1777283822.8623
MEM 4.414062 1777283822.9626
MEM 4.414062 1777283823.0630
MEM 4.414062 1777283823.1633
MEM 4.414062 1777283823.2635
MEM 4.414062 1777283823.3639
MEM 4.414062 1777283823.4671
MEM 4.414062 1777283823.5680
MEM 4.414062 1777283823.6685
MEM 4.414062 1777283823.7687
MEM 4.414062 1777283823.8692
MEM 4.414062 1777283823.9694
MEM 4.414062 1777283824.0699
MEM 4.414062 1777283824.1705
MEM 4.414062 1777283824.2709
MEM 4.414062 1777283824.3713
MEM 4.414062 1777283824.4716
MEM 4.414062 1777283824.5723
MEM 4.414062 1777283824.6729
MEM 4.414062 1777283824.7734
MEM 4.414062 1777283824.8738
MEM 4.414062 1777283824.9745
MEM 4.414062 1777283825.0751
MEM 4.414062 1777283825.1756
